ID,online-retailer,title,Galileo,Beidou,fast charging,thermal camera,operating system,notification diode,auto focus,number of ratings,memory card slot,in-display fingerprint reader,removable battery,colour,number of front camera lenses,5G,reverse wireless charging,face unlock,configuration cards,resolution total,resolution height,3.5mm jack,processor manufacturer,SIM card type,wide angle lens,Bokeh effect,hybrid zoom,without fingerprint reader,brand,macro mode,rear cam resolution,width,optical zoom,NFC,display size,GPS,warranty,display refresh rate,weight,Bluetooth,connector,resolution width,A-GPS,GLONASS,cutout shape,maximum memory card size,body fingerprint reader,rating,Wi-Fi,4G/LTE,flash diode,infrared,depth,volume,number of rear camera lenses,price,degree of protection,number of cores,battery type,charging power,length,front cam resolution,night mode,RAM,processor model,processor frequency,battery capacity,wireless charging,telephoto,FM-radio,internal memory,system superstructure
295,DatArt,Mobilní telefon Xiaomi Redmi A2 2 GB / 32 GB (46554) černý,True,False,False,False,Android 12.0 Go,False,True,13,True,False,False,black,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,MediaTek,nano SIM,False,False,False,False,Xiaomi,False,8.0,7.7,False,False,6.52,True,24,60,200.0,True,micro USB,720,False,True,bullet hole,1,False,4.7,True,True,True,False,0.9,114.34500000000001,1,1790,No protection,8,Li-Pol,10,16.5,5.0,False,2,other,2.2,5000,False,False,True,32,pure Android
296,DatArt,Mobilní telefon Xiaomi Redmi A2 2 GB / 32 GB (46541) modrý,True,False,False,False,Android 12.0 Go,False,True,10,True,False,False,blue,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,MediaTek,nano SIM,False,False,False,False,Xiaomi,False,8.0,7.7,False,False,6.52,True,24,60,200.0,True,micro USB,720,False,True,bullet hole,1,False,4.2,True,True,True,False,0.9,114.34500000000001,1,1790,No protection,8,Li-Pol,10,16.5,5.0,False,2,other,2.2,5000,False,False,True,32,pure Android
297,DatArt,Mobilní telefon Samsung Galaxy S23 5G 8 GB / 256 GB (SM-S911BZGGEUE) zelený,True,True,True,False,Android 13.0,False,True,7,False,True,False,green,1,True,True,True,"Dual SIM (2x SIM), or Single SIM + eSIM",2592000,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,False,50.0,7.1,True,True,6.1,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,,False,4.6,True,True,True,False,0.8,82.928,3,20979,IP68,8,Li-Ion,25,14.6,12.0,True,8,Snapdragon 8 Gen 2,3.36,3900,True,True,False,256,Samsung One UI
298,DatArt,Mobilní telefon Poco X6 Pro 5G 8 GB / 256 GB (51686) šedý,True,True,True,False,Android 14.0,False,True,0,False,True,False,grey,1,True,False,True,Dual SIM (2x SIM),3308640,1220,False,MediaTek,nano SIM,True,False,False,False,Poco,True,64.0,7.4,False,True,6.67,True,24,120,200.0,True,other,2712,False,True,bullet hole,,False,,True,True,True,True,0.8,94.72000000000001,3,8499,IP54,8,Li-Pol,67,16.0,16.0,True,8,Dimensity 8300 Ultra,3.35,5000,False,False,False,256,HyperOS
299,DatArt,Mobilní telefon Xiaomi Redmi A2 3 GB / 64 GB (49636) zelený,True,False,False,False,Android 12.0 Go,False,True,8,True,False,False,green,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,MediaTek,nano SIM,False,False,False,False,Xiaomi,False,8.0,7.7,False,False,6.52,True,24,60,200.0,True,micro USB,720,False,True,bullet hole,1,False,4.0,True,True,True,False,0.9,114.34500000000001,1,2090,No protection,8,Li-Pol,10,16.5,5.0,False,3,other,2.2,5000,False,False,True,64,pure Android
300,DatArt,Mobilní telefon Xiaomi Redmi Note 12 Pro 5G 8 GB / 256 GB (52825) fialový,True,True,True,False,Android 12.0,False,True,10,False,False,False,purple,1,True,False,True,Dual SIM (2x SIM),2592000,1080,True,MediaTek,nano SIM,True,False,False,False,Xiaomi,True,50.0,7.6,False,True,6.67,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,,True,4.8,True,True,True,True,0.8,99.104,3,7490,IP53,8,Li-Pol,67,16.3,16.0,False,8,Dimensity 1080,2.6,5000,False,False,False,256,MIUI
301,DatArt,Mobilní telefon Sony Xperia 1 V 5G 12 GB / 256 GB (XQDQ54C0S.EUK) stříbrný,True,True,True,False,Android 13.0,False,True,1,True,False,False,silver,1,True,False,False,"Dual SIM (2x SIM), or Single SIM + eSIM",6312960,1644,True,Qualcomm,nano SIM,True,False,True,False,Sony,False,52.0,7.1,False,True,6.5,True,24,120,200.0,True,USB-C,3840,True,True,without cut-out,1,True,5.0,True,True,True,False,0.8,93.72,3,33990,IPX8,8,Li-Pol,30,16.5,12.0,True,12,Snapdragon 8 Gen 2,3.2,5000,False,False,False,256,pure Android
302,DatArt,Mobilní telefon Samsung Galaxy Z Fold5 5G 12 GB / 512 GB (SM-F946BZKCEUE) černý,True,False,True,False,Android 13.0,False,True,0,False,False,False,black,2,True,True,True,Single SIM + eSIM,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,13.0,True,True,7.6,True,24,120,300.0,True,USB-C,2176,False,True,bullet hole,,True,,True,True,True,False,0.6,120.89999999999999,3,47990,IPX8,8,Li-Pol,25,15.5,10.0,True,12,Snapdragon 8+ Gen 2,3.36,4400,True,True,False,512,Samsung One UI
303,DatArt,Mobilní telefon Poco X6 Pro 5G 12 GB / 512 GB (51685) šedý,True,True,True,False,Android 14.0,False,True,2,False,True,False,grey,1,True,False,True,Dual SIM (2x SIM),3308640,1220,False,MediaTek,nano SIM,True,False,False,False,Poco,True,64.0,7.4,False,True,6.67,True,24,120,200.0,True,other,2712,False,True,bullet hole,,False,5.0,True,True,True,True,0.8,94.72000000000001,3,9999,IP54,8,Li-Pol,67,16.0,16.0,True,12,Dimensity 8300 Ultra,3.35,5000,False,False,False,512,HyperOS
304,DatArt,Mobilní telefon HONOR Magic5 Lite 5G 6 GB / 128 GB (5109AMAC) zelený,True,True,True,False,Android 12.0,False,True,0,False,True,False,green,1,True,False,False,Dual SIM (2x SIM),2592000,1080,False,Qualcomm,nano SIM,True,False,False,False,HONOR,True,64.0,7.4,False,False,6.67,True,24,120,200.0,True,USB-C,2400,False,True,without cut-out,,False,,True,True,True,False,0.8,95.90400000000001,3,5690,No protection,8,Li-Pol,40,16.2,16.0,False,6,Snapdragon 695,2.2,5100,False,False,False,128,Magic UI
305,DatArt,Mobilní telefon Doogee V30 5G 8 GB / 256 GB (DGE001909) černý,True,True,True,False,Android 12.0,False,True,2,True,False,False,black,1,True,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),2600640,1080,False,MediaTek,nano SIM,False,False,False,False,Doogee,False,108.0,8.2,False,True,6.58,True,24,120,400.0,True,USB-C,2408,False,True,drop,1,True,5.0,True,True,True,False,1.6,225.664,3,9589,IP69K,8,Li-Pol,66,17.2,32.0,True,8,Dimensity 900,2.1,10800,True,False,True,256,pure Android
306,DatArt,Mobilní telefon Samsung Galaxy Z Flip4 5G 8 GB / 256 GB (SM-F721BLBHEUE) modrý,False,False,True,False,Android 12.0,False,False,0,False,False,False,blue,1,True,False,False,other,2851200,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,12.0,7.2,False,True,6.7,False,24,120,200.0,False,USB-C,2640,False,False,bullet hole,,True,,True,True,False,False,0.7,83.16,2,18990,IPX8,8,Li-Pol,25,16.5,10.0,False,8,Snapdragon 8+ Gen 1,3.2,3700,True,False,False,256,Samsung One UI
307,DatArt,Mobilní telefon Poco M6 Pro 8 GB / 256 GB (53036) černý,True,True,True,False,Android 13.0,False,True,0,True,True,False,black,1,False,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),2656800,1080,True,MediaTek,nano SIM,True,False,False,False,Poco,True,64.0,7.6,False,True,6.67,True,24,120,200.0,True,other,2460,False,True,bullet hole,1,False,,True,True,True,False,0.8,102.752,3,5499,IP54,8,Li-Pol,67,16.9,16.0,True,8,Helio G99 Ultra,2.2,5000,False,False,False,256,MIUI
308,DatArt,Mobilní telefon HONOR X6a - Midnight Black (5109ATMA),True,True,False,False,Android 13.0,False,True,4,True,False,False,black,1,False,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),1160640,720,True,MediaTek,nano SIM,False,False,False,False,HONOR,True,50.0,7.5,False,True,6.56,True,24,90,200.0,True,USB-C,1612,True,True,drop,,True,5.0,True,True,True,False,0.8,97.80000000000001,3,2990,No protection,8,Li-Ion,22,16.3,5.0,False,4,Helio G36,2.2,5200,False,False,False,128,Magic UI
309,DatArt,Mobilní telefon Samsung Galaxy Z Fold5 5G 12 GB / 512 GB (SM-F946BLBCEUE) modrý,True,False,True,False,Android 13.0,False,True,0,False,False,False,blue,2,True,True,True,Single SIM + eSIM,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,13.0,True,True,7.6,True,24,120,300.0,True,USB-C,2176,False,True,bullet hole,,True,,True,True,True,False,0.6,120.89999999999999,3,47990,IPX8,8,Li-Pol,25,15.5,10.0,True,12,Snapdragon 8+ Gen 2,3.36,4400,True,True,False,512,Samsung One UI
310,DatArt,Mobilní telefon Xiaomi Redmi A2 2 GB / 32 GB (46549) zelený,True,False,False,False,Android 12.0 Go,False,True,10,True,False,False,green,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,MediaTek,nano SIM,False,False,False,False,Xiaomi,False,8.0,7.7,False,False,6.52,True,24,60,200.0,True,micro USB,720,False,True,bullet hole,1,False,5.0,True,True,True,False,0.9,114.34500000000001,1,1790,No protection,8,Li-Pol,10,16.5,5.0,False,2,other,2.2,5000,False,False,True,32,pure Android
311,DatArt,Mobilní telefon HONOR 90 Lite 5G 8 GB / 256 GB (5109ASWE) modrý,True,True,True,False,Android 13.0,False,True,18,False,True,False,blue,1,True,False,False,Dual SIM (2x SIM),2579040,1080,False,MediaTek,nano SIM,False,False,False,False,HONOR,False,100.0,7.5,False,True,6.7,True,24,90,200.0,True,USB-C,2388,True,True,without cut-out,,False,5.0,True,True,True,False,0.8,97.80000000000001,3,5489,No protection,8,Li-Pol,22,16.3,16.0,False,8,Dimensity 6020,2.2,4500,False,False,False,256,Magic UI
312,DatArt,Mobilní telefon Samsung Galaxy Z Fold5 5G 12 GB / 256 GB (SM-F946BLBBEUE) modrý,True,False,True,False,Android 13.0,False,True,0,False,False,False,blue,2,True,True,True,Single SIM + eSIM,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,13.0,True,True,7.6,True,24,120,300.0,True,USB-C,2176,False,True,bullet hole,,True,,True,True,True,False,0.6,120.89999999999999,3,44990,IPX8,8,Li-Pol,25,15.5,10.0,True,12,Snapdragon 8+ Gen 2,3.36,4400,True,True,False,256,Samsung One UI
313,DatArt,Mobilní telefon Poco F5 5G 12 GB / 256 GB (47209) bílý,False,True,True,False,Android 13.0,False,False,6,False,False,False,white,1,True,False,True,Dual SIM (2x SIM),2592000,1080,True,Qualcomm,nano SIM,True,False,False,False,Poco,True,64.0,7.5,False,True,6.67,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,,True,4.8,True,True,True,False,0.8,96.60000000000001,3,10990,IP53,8,Li-Pol,67,16.1,16.0,True,12,Snapdragon 7+ Gen 2,2.9,5000,False,False,True,256,MIUI
314,DatArt,Mobilní telefon Samsung Galaxy Z Fold5 5G 12 GB / 256 GB (SM-F946BZKBEUE) černý,True,False,True,False,Android 13.0,False,True,1,False,False,False,black,2,True,True,True,Single SIM + eSIM,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,13.0,True,True,7.6,True,24,120,300.0,True,USB-C,2176,False,True,bullet hole,,True,5.0,True,True,True,False,0.6,120.89999999999999,3,44990,IPX8,8,Li-Pol,25,15.5,10.0,True,12,Snapdragon 8+ Gen 2,3.36,4400,True,True,False,256,Samsung One UI
315,DatArt,Mobilní telefon HONOR Magic5 Lite 5G 6 GB / 128 GB (5109AMAA) černý,True,True,True,False,Android 12.0,False,True,1,False,True,False,black,1,True,False,False,Dual SIM (2x SIM),2592000,1080,False,Qualcomm,nano SIM,True,False,False,False,HONOR,True,64.0,7.4,False,False,6.67,True,24,120,200.0,True,USB-C,2400,False,True,without cut-out,,False,5.0,True,True,True,False,0.8,95.90400000000001,3,5690,No protection,8,Li-Pol,40,16.2,16.0,False,6,Snapdragon 695,2.2,5100,False,False,False,128,Magic UI
316,DatArt,Mobilní telefon HONOR X6a - Cyan Lake (5109ATMC),True,True,False,False,Android 13.0,False,True,4,True,False,False,green,1,False,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),1160640,720,True,MediaTek,nano SIM,False,False,False,False,HONOR,True,50.0,7.5,False,True,6.56,True,24,90,200.0,True,USB-C,1612,True,True,drop,,True,4.8,True,True,True,False,0.8,97.80000000000001,3,2990,No protection,8,Li-Ion,22,16.3,5.0,False,4,Helio G36,2.2,5200,False,False,False,128,Magic UI
317,DatArt,Mobilní telefon Samsung Galaxy S23 FE 5G 8 GB / 128 GB (SM-S711BLGDEUE) zelený,True,True,True,False,Android 13.0,False,True,0,False,True,False,green,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",2527200,1080,False,Samsung,nano SIM  + eSIM,True,True,False,False,Samsung,True,50.0,7.7,True,True,6.4,True,24,120,200.0,True,USB-C,2340,False,True,bullet hole,,False,,True,True,True,False,0.8,97.328,3,16649,IP68,8,Li-Pol,25,15.8,10.0,True,8,Exynos 2200,2.8,4500,True,True,False,128,Samsung One UI
318,DatArt,Mobilní telefon Samsung Galaxy S23 5G 8 GB / 256 GB (SM-S911BZEGEUE) krémový,True,True,True,False,Android 13.0,False,True,5,False,True,False,cream,1,True,True,True,"Dual SIM (2x SIM), or Single SIM + eSIM",2592000,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,False,50.0,7.1,True,True,6.1,True,24,120,200.0,True,USB-C,2400,False,True,bullet hole,,False,4.8,True,True,True,False,0.8,82.928,3,20979,IP68,8,Li-Ion,25,14.6,12.0,True,8,Snapdragon 8 Gen 2,3.36,3900,True,True,False,256,Samsung One UI
319,DatArt,Mobilní telefon Samsung Galaxy Z Fold5 5G 12 GB / 1 TB (SM-F946BZENEUE) béžový,True,False,True,False,Android 13.0,False,True,0,False,False,False,beige,2,True,True,True,Single SIM + eSIM,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,13.0,True,True,7.6,True,24,120,300.0,True,USB-C,2176,False,True,bullet hole,,True,,True,True,True,False,0.6,120.89999999999999,3,53990,IPX8,8,Li-Pol,25,15.5,10.0,True,12,Snapdragon 8+ Gen 2,3.36,4400,True,True,False,1,Samsung One UI
320,DatArt,Mobilní telefon Samsung Galaxy Z Fold5 5G 12 GB / 1 TB (SM-F946BLBNEUE) modrý,True,False,True,False,Android 13.0,False,True,0,False,False,False,blue,2,True,True,True,Single SIM + eSIM,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,13.0,True,True,7.6,True,24,120,300.0,True,USB-C,2176,False,True,bullet hole,,True,,True,True,True,False,0.6,120.89999999999999,3,53990,IPX8,8,Li-Pol,25,15.5,10.0,True,12,Snapdragon 8+ Gen 2,3.36,4400,True,True,False,1,Samsung One UI
321,DatArt,Mobilní telefon Samsung Galaxy Z Fold5 5G 12 GB / 1 TB (SM-F946BZKNEUE) černý,True,False,True,False,Android 13.0,False,True,0,False,False,False,black,2,True,True,True,Single SIM + eSIM,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,13.0,True,True,7.6,True,24,120,300.0,True,USB-C,2176,False,True,bullet hole,,True,,True,True,True,False,0.6,120.89999999999999,3,53990,IPX8,8,Li-Pol,25,15.5,10.0,True,12,Snapdragon 8+ Gen 2,3.36,4400,True,True,False,1,Samsung One UI
322,DatArt,Mobilní telefon Samsung Galaxy Z Flip5 5G 8 GB / 256 GB (SM-F731BLGGEUE) zelený,True,True,True,False,Android 13.0,False,True,2,False,False,False,green,1,True,True,True,Single SIM + eSIM,2851200,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,12.0,7.2,False,True,6.7,True,24,120,200.0,True,USB-C,2640,False,True,bullet hole,,True,5.0,True,True,True,False,0.7,83.16,2,28490,IPX8,8,Li-Pol,25,16.5,10.0,True,8,Snapdragon 8+ Gen 2,3.2,3700,True,False,False,256,Samsung One UI
323,DatArt,Mobilní telefon Samsung Galaxy Z Fold5 5G 12 GB / 512 GB (SM-F946BZECEUE) béžový,True,False,True,False,Android 13.0,False,True,0,False,False,False,beige,2,True,True,True,Single SIM + eSIM,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,13.0,True,True,7.6,True,24,120,300.0,True,USB-C,2176,False,True,bullet hole,,True,,True,True,True,False,0.6,120.89999999999999,3,47990,IPX8,8,Li-Pol,25,15.5,10.0,True,12,Snapdragon 8+ Gen 2,3.36,4400,True,True,False,512,Samsung One UI
324,DatArt,Mobilní telefon Samsung Galaxy A54 5G 8 GB / 256 GB (SM-A546BLGDEUE) zelený,True,True,True,False,Android 13.0,False,True,13,True,True,False,green,1,True,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),2527200,1080,False,Samsung,nano SIM + eSIM,False,True,False,False,Samsung,True,50.0,7.7,False,True,6.4,True,24,120,200.0,True,USB-C,2340,False,True,bullet hole,1,False,4.8,True,True,True,False,0.8,97.328,3,10990,IP67,8,other,25,15.8,32.0,True,8,Exynos 1380,2.4,5000,False,False,False,256,Samsung One UI
325,DatArt,Mobilní telefon Poco C65 8 GB / 256GB (51288) modrý,True,False,True,False,Android 13.0,False,True,3,True,False,False,blue,1,False,False,True,Dual SIM + Memory Card (2x SIM + Memory Card),1152000,1600,True,MediaTek,nano SIM,False,False,False,False,Poco,True,50.0,7.8,False,True,6.74,True,24,90,200.0,True,USB-C,720,False,True,drop,1,True,5.0,True,True,True,False,0.8,104.83200000000001,2,3490,No protection,8,Li-Pol,18,16.8,8.0,False,8,Helio G85,2.0,5000,False,False,False,256,MIUI
326,DatArt,Mobilní telefon Doogee S99 8 GB / 128 GB - Silver Black (DGE001910),True,True,True,False,Android 12.0,False,True,0,True,False,False,Other colour,1,False,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),2527200,1080,False,MediaTek,nano SIM,False,False,False,False,Doogee,False,108.0,8.3,False,True,6.3,True,24,60,300.0,True,USB-C,2340,False,True,drop,1,True,,True,True,True,False,1.8,265.932,3,5989,IP69K,8,Li-Pol,33,17.8,32.0,True,8,Helio G96,2.1,6000,True,False,True,128,pure Android
327,DatArt,Mobilní telefon Samsung Galaxy Z Fold5 5G 12 GB / 256 GB (SM-F946BZEBEUE) béžový,True,False,True,False,Android 13.0,False,True,1,False,False,False,beige,2,True,True,True,Single SIM + eSIM,3942912,1812,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,50.0,13.0,True,True,7.6,True,24,120,300.0,True,USB-C,2176,False,True,bullet hole,,True,5.0,True,True,True,False,0.6,120.89999999999999,3,44990,IPX8,8,Li-Pol,25,15.5,10.0,True,12,Snapdragon 8+ Gen 2,3.36,4400,True,True,False,256,Samsung One UI
328,DatArt,Mobilní telefon Samsung Galaxy Z Flip5 5G 8 GB / 256 GB (SM-F731BZAGEUE) grafitový,True,True,True,False,Android 13.0,False,True,7,False,False,False,grey,1,True,True,True,Single SIM + eSIM,2851200,1080,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,12.0,7.2,False,True,6.7,True,24,120,200.0,True,USB-C,2640,False,True,bullet hole,,True,5.0,True,True,True,False,0.7,83.16,2,28490,IPX8,8,Li-Pol,25,16.5,10.0,True,8,Snapdragon 8+ Gen 2,3.2,3700,True,False,False,256,Samsung One UI
329,DatArt,Mobilní telefon Samsung Galaxy A14 5G 4 GB / 64 GB (SM-A146PZSDEUE) stříbrný,True,True,True,False,Android 13.0,False,True,11,True,False,False,silver,1,True,False,False,Dual SIM + Memory Card (2x SIM + Memory Card),2600640,1080,True,MediaTek,nano SIM,False,True,False,False,Samsung,True,50.0,7.8,False,True,6.6,True,24,90,200.0,True,USB-C,2408,False,True,drop,1,True,4.5,True,True,True,False,0.9,117.936,3,5489,No protection,8,other,15,16.8,13.0,True,4,Dimensity 700,2.2,5000,False,False,False,64,Samsung One UI
330,DatArt,Mobilní telefon Samsung Galaxy S21 FE 5G 6 GB / 128 GB (SM-G990BZAFEUE) šedý,True,True,True,False,Android 12.0,False,True,8,False,True,False,grey,1,True,True,False,Dual SIM (2x SIM),2527200,1080,False,Qualcomm,nano SIM,True,True,False,False,Samsung,False,12.0,7.5,True,True,6.4,True,24,120,200.0,True,USB-C,2340,False,True,bullet hole,,False,4.8,True,True,True,False,0.8,93.6,3,10990,IP68,8,other,25,15.6,32.0,True,6,Snapdragon 888,2.84,4500,True,True,False,128,Samsung One UI
331,DatArt,Mobilní telefon Aligator RX850 eXtremo 4 GB / 64 GB (ARX850BOR) černý/oranžový,True,True,False,False,Android 13.0,False,True,0,True,False,False,Other colour,1,False,False,True,Hybrid slot (2x SIM or 1x SIM + memory card),460800,480,True,other,nano SIM,False,False,False,False,Aligator,False,13.0,8.2,False,True,6.0,True,24,60,300.0,True,USB-C,960,False,True,without cut-out,1,True,,True,True,True,False,1.5,207.86999999999998,1,2990,IP68,8,other,,16.9,5.0,False,4,other,2.0,6050,False,False,True,64,pure Android
332,DatArt,Mobilní telefon Samsung Galaxy XCover7 5G 6 GB / 128 GB (SM-G556BZKDEUE) černý,True,True,True,False,Android 14.0,False,True,0,True,False,True,black,1,True,False,False,Dual SIM (2x SIM),2600640,1080,True,MediaTek,nano SIM,False,False,False,False,Samsung,False,50.0,8.0,False,True,6.6,True,24,60,200.0,True,USB-C,2408,False,False,drop,1,True,,True,True,True,False,1.0,135.2,1,8999,IP68,8,other,15,16.9,5.0,False,6,23E+,2.2,4050,False,False,False,128,Samsung One UI
333,DatArt,Mobilní telefon HONOR X8a (5109APEV) modrý,True,True,True,False,Android 12.0,False,True,9,False,False,False,turquoise,1,False,False,False,Dual SIM (2x SIM),2579040,1080,False,MediaTek,nano SIM,True,False,False,False,HONOR,True,100.0,7.5,False,False,6.7,True,24,60,200.0,True,USB-C,2388,True,True,without cut-out,,True,5.0,True,True,True,False,0.8,97.80000000000001,3,3990,No protection,8,Li-Pol,,16.3,16.0,False,6,Helio G88,2.0,4500,False,False,True,128,Magic UI
334,DatArt,Mobilní telefon Samsung Galaxy S24 Ultra 5G 12 GB / 256 GB - Titanium Yellow (SM-S928BZYGEUE),True,True,True,False,Android 14.0,False,True,0,False,True,False,yellow,1,True,True,False,"Dual SIM (2x SIM), or Single SIM + eSIM",4492800,1440,False,Qualcomm,nano SIM  + eSIM,True,False,False,False,Samsung,True,200.0,7.8,True,True,6.8,True,24,120,200.0,True,USB-C,3120,False,True,bullet hole,,False,,True,True,True,False,0.9,113.72399999999999,4,35490,IP68,8,Li-Ion,45,16.2,12.0,True,12,Snapdragon 8 Gen 3,3.39,5000,True,True,False,256,Samsung One UI
335,DatArt,Mobilní telefon Samsung Galaxy A54 5G 8 GB / 256 GB (SM-A546BZWDEUE) bílý,True,True,True,False,Android 13.0,False,True,9,True,True,False,white,1,True,False,False,Hybrid slot (2x SIM or 1x SIM + memory card),2527200,1080,False,Samsung,nano SIM + eSIM,False,True,False,False,Samsung,True,50.0,7.7,False,True,6.4,True,24,120,200.0,True,USB-C,2340,False,True,bullet hole,1,False,4.8,True,True,True,False,0.8,97.328,3,10990,IP67,8,other,25,15.8,32.0,True,8,Exynos 1380,2.4,5000,False,False,False,256,Samsung One UI
